#220307更新
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Actibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Actibacterium
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Actimicrobium
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
"Bacteria"	"Actinobacteria"	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinobaculum
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinocatenispora
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Phormidiaceae	Actinocephalus
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia
"Bacteria"	"Actinobacteria"	Actinobacteria	Catenulisporales	Actinospicaceae	Actinocrinis
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinocrispum
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura
"Bacteria"	"Actinobacteria"	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
"Bacteria"	"Actinobacteria"	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
"Bacteria"	"Actinobacteria"	Actinobacteria	Propionibacteriales	Actinopolymorphaceae	Actinopolymorpha
"Bacteria"	"Actinobacteria"	Actinobacteria	Actinopolysporales	Actinopolysporaceae	Actinopolyspora
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinorectispora
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinorhabdospora
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Actinorugispora
"Bacteria"	"Actinobacteria"	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Cellulomonadaceae	Actinotalea
"Bacteria"	"Actinobacteria"	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinotignum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Actirhodobacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Oscillospiraceae	Acutalibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Amorphaceae	Acuticoccus
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Hymenobacteraceae	Adhaeribacter
"Bacteria"	"Actinobacteria"	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Aegeococcus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rickettsiales	Ehrlichiaceae	Aegyptianella
"Bacteria"	"Planctomycetes"	Planctomycetia	Pirellulales	Lacipirellulaceae	Aeoliella
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Cellvibrionales	Halieaceae	Aequoribacter
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Aeribacillus
"Bacteria"	"Actinobacteria"	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Aeriscardovia
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
"Bacteria"	"Actinobacteria"	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aerophototrophica
"Archaea"	"Crenarchaeota"	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Aerosakkonema
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Aerosticca
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariibaculum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aestuariibius
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	[Alteromonadales, no family]	Aestuariicella
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aestuariicoccus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aestuariihabitans
"Bacteria"	"Actinobacteria"	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Aestuariimicrobium
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariimonas
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Aestuariirhabdaceae	Aestuariirhabdus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Aestuariispira
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aestuariivita
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariivivens
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aestuarium
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Myxococcales	Polyangiaceae	Aetherobacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Hapalosiphonaceae	Aetokthonos
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Affixifilum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Afifellaceae	Afifella
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Afipia
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Agaribacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Agaribacterium
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Agaricicola
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Agarilytica
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Agarivorans
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Lachnospiraceae	Agathobacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Oscillospiraceae	Agathobaculum
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
"Bacteria"	"Chloroflexi"	Anaerolineae	Aggregatilineales	Aggregatilineaceae	Aggregatilinea
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Dermatophilaceae	Agilicoccus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Agitococcus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Merismopediaceae	Agmenellum
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Agreia
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Lactobacillaceae	Agrilactobacillus
"Bacteria"	"Bacteroidetes"	Chitinophagia	Chitinophagales	Chitinophagaceae	Agriterribacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Agrococcus
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Ahniella
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Ahrensiaceae	Ahrensia
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Aidingibacillus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Aidingimonas
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Rivulariaceae	Ainactis
"Bacteria"	"Verrucomicrobia"	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Leptolyngbyaceae	Albertania
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albibacillus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Albibacter
"Bacteria"	"Bacteroidetes"	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Albibacterium
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Comamonadaceae	Albidiferax
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albidovulum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albimonas
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albirhodobacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Alborzia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Hapalosiphonaceae	Albrightia
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax
"Bacteria"	"Actinobacteria"	Actinobacteria	Mycobacteriales	Nocardiaceae	Aldersonia
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Algibacillus
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algibacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Algicola
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Algihabitans
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Algimonas
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alginatibacterium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Nevskiales	Algiphilaceae	Algiphilus
"Bacteria"	"Planctomycetes"	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algitalea
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Weeksellaceae	Algoriella
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aliagarivorans
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Alicyclobacillaceae	Alicyclobacillus
"Bacteria"	"Planctomycetes"	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Aliibacillus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Staphylococcaceae	Aliicoccus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Aliidiomarina
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aliidongia
"Bacteria"	"Balneolaeota"	Balneolia	Balneolales	Balneolaceae	Aliifodinibius
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aliiglaciecola
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Aliinostoc
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliiroseovarius
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliishimia
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	"Vibrionales"	Vibrionaceae	Aliivibrio
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Chromatiales	Chromatiaceae	Alishewanella
"Bacteria"	"Bacteroidetes"	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcidiopsidales	"Aliterellaceae"	Aliterella
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Alkalibacillus
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Eubacteriaceae	Alkalibacter
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Eubacteriaceae	Alkalibaculum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Caulobacterales	Maricaulaceae	Alkalicaulis
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Proteinivoraceae	Alkalicella
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Alkalicoccus
"Bacteria"	"Bacteroidetes"	Bacteroidia	Bacteroidales	Marinilabiliaceae	Alkaliflexus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Alkalihalobacillus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Alkalilactibacillus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Alkalilacustris
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alkalimarinus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	[Gammaproteobacteria, no order]	[Gammaproteobacteria, no family]	Alkalimonas
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Pseudanabaenaceae	Alkalinema
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus
"Bacteria"	"Spirochaetes"	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta
"Bacteria"	"Bacteroidetes"	Bacteroidia	Bacteroidales	Marinilabiliaceae	Alkalitalea
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Nevskiales	Nevskiaceae	Alkanibacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Allgaiera
"Bacteria"	"Firmicutes"	Negativicutes	Veillonellales	Veillonellaceae	Allisonella
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Allobacillus
"Bacteria"	"Firmicutes"	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Allocatelliglobosispora
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Coleofasciculaceae	Allocoleopsis
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Thiotrichales	Francisellaceae	Allofrancisella
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Carnobacteriaceae	Allofustis
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Allohahella
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Allohumibacter
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Allokutzneria
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptosporangiales	[Streptosporangiales, no family]	Allonocardiopsis
"Bacteria"	"Bacteroidetes"	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Allorhizobium
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Allorhizocola
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Allosaccharopolyspora
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Allosalinactinospora
"Bacteria"	"Actinobacteria"	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Allosediminivita
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Allosphingosinicella
"Bacteria"	"Actinobacteria"	Actinobacteria	Streptomycetales	Streptomycetaceae	Allostreptomyces
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Alpinimonas
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Alsobacteraceae	Alsobacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Alteraurantiacibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Alteribacillus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Alteribacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Merismopediaceae	Altericista
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altericroceibacterium
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Alteripontixanthobacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Alteriqipengyuania
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Alternantia
"Bacteria"	"Verrucomicrobia"	Opitutae	Opitutales	Opitutaceae	Alterococcus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Neisseriaceae	Alysiella
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Neisseriaceae	Amantichitinum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Pseudanabaenaceae	Amazoninema
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Amazonocrinis
"Bacteria"	"Firmicutes"	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus
"Bacteria"	"Firmicutes"	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacterium
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Ameyamaea
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Eubacteriaceae	Aminicella
"Bacteria"	"Synergistetes"	Synergistia	Synergistales	Synergistaceae	Aminiphilus
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	[Eubacteriales, no family]	Aminipila
